"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150","X151","X152","X153","X154","X155","X156"
"97",269.007716368524,-165.577633691351,-18.4731529095799,23,23.5,21,33.8,37,37,38.8,32.3,35.2,27.45,27.55,30.43,29.88,28.11,27.69,82.29,59.52,78.23,82.16,0.39,0.406,0.353,2.516,2.258,2.433,2.806,2.742,2.1,2.444,15,11,10,9,6,8,8,-0.4,-0.3,0.31,0.13,0.52,0.23,0.12,269.007716368524,-165.577633691351,-18.4731529095799,23.6,21,23,33.6,32.3,35.3,35.2,32.4,27.45,29.88,27.42,28.11,28.46,27.64,27.69,82.29,59.52,63.67,82.16,0.59,0.53,2.516,2.258,2.742,2.1,2.633,2.444,15,15,6,6,-0.4,-0.35,-0.41,-0.65,-0.37,-0.4,-0.3,0.09,0.07,0.04,0.15,0.31,0.16,0.04,0.01,0.13,0.52,0.23,0.12,0.57,0.54,269.007716368524,-165.577633691351,-18.4731529095799,23.6,21,NA,37,37,NA,NA,NA,35.2,NA,NA,27.55,30.43,29.88,27.42,28.11,NA,NA,NA,82.29,59.52,63.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.4,NA,NA,NA,NA,NA,-0.3,NA,NA,NA,NA,0.31,NA,NA,NA,0.13,0.52,0.23,0.12,NA,NA
"98",83.2482372658388,-1.5945894290584,-165.577633691351,23.2,21.5,22,32.6,33.8,37,37,32.5,35.3,27.04,27.45,27.55,30.43,27.42,27.64,83.25,62.8,77.35,78.23,0.289,0.53,0.453,3.179,2.516,2.258,3.567,2.806,2.032,2.633,15,15,11,10,9,6,8,-0.21,-0.55,0.41,0.01,0.47,0.39,0.23,83.2482372658388,-1.5945894290584,-165.577633691351,23.5,22,22.6,34.5,32.5,34,35.3,33.4,27.04,30.43,27.93,27.42,28.11,28.66,27.64,83.25,62.8,59.52,78.23,0.533,0.532,3.179,2.516,2.806,2.032,2.1,2.633,15,15,9,6,-0.21,-0.4,-0.71,-0.41,-0.65,-0.37,-0.55,-0.12,0.09,0.08,0.04,0.41,0.16,0.09,0.04,0.01,0.47,0.39,0.23,0.28,0.57,83.2482372658388,-1.5945894290584,-165.577633691351,23.5,22,NA,33.8,37,NA,NA,NA,35.3,NA,NA,27.45,27.55,30.43,27.93,27.42,NA,NA,NA,83.25,62.8,59.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.21,NA,NA,NA,NA,NA,-0.55,NA,NA,NA,NA,0.41,NA,NA,NA,0.01,0.47,0.39,0.23,NA,NA
"99",-196.296951538466,120.66518162847,-1.5945894290584,23.7,23,23.2,33.6,32.6,33.8,37,33.6,34,28.29,27.04,27.45,27.55,27.93,28.66,76.13,79.48,67.06,77.35,0.43,0.532,0.406,1.833,3.179,2.516,3.452,3.567,2.667,2.1,15,15,15,8,9,6,6,-0.13,-0.4,0.3,0.04,0.6,0.52,0.39,-196.296951538466,120.66518162847,-1.5945894290584,21.5,23.2,23.4,38.8,33.6,32.3,34,35.2,28.29,27.55,28.58,27.93,27.42,28.46,28.66,76.13,79.48,62.8,77.35,0.271,0.526,1.833,3.179,3.567,2.667,2.032,2.1,6,15,9,9,-0.13,-0.21,-0.74,-0.71,-0.41,-0.65,-0.4,-0.17,-0.12,0.07,0.08,0.3,0.25,-0.01,0.09,0.04,0.6,0.52,0.39,0.12,0.28,-196.296951538466,120.66518162847,-1.5945894290584,21.5,23.2,NA,32.6,33.8,NA,NA,NA,34,NA,NA,27.04,27.45,27.55,28.58,27.93,NA,NA,NA,76.13,79.48,62.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13,NA,NA,NA,NA,NA,-0.4,NA,NA,NA,NA,0.3,NA,NA,NA,0.04,0.6,0.52,0.39,NA,NA
"100",164.887018171575,-35.9732144911621,120.66518162847,23.6,23.2,23.6,33,33.6,32.6,33.8,34.5,32.3,27.36,28.29,27.04,27.45,28.58,28.46,84.13,82.29,63.67,67.06,0.381,0.526,0.53,1.724,1.833,3.179,2.433,3.452,2.742,2.032,6,15,15,10,10,9,6,-0.23,-0.37,0.09,0.09,0.66,0.47,0.52,164.887018171575,-35.9732144911621,120.66518162847,23,23.6,23.8,37,34.5,32.5,32.3,35.3,27.36,27.45,29.88,28.58,27.93,28.11,28.46,84.13,82.29,79.48,67.06,0.39,0.59,1.724,1.833,3.452,2.742,2.667,2.032,9,6,10,9,-0.23,-0.13,-0.53,-0.74,-0.71,-0.41,-0.37,-0.07,-0.17,0.09,0.07,0.09,0.11,0.2,-0.01,0.09,0.66,0.47,0.52,0.23,0.12,164.887018171575,-35.9732144911621,120.66518162847,23,23.6,NA,33.6,32.6,NA,NA,NA,32.3,NA,NA,28.29,27.04,27.45,29.88,28.58,NA,NA,NA,84.13,82.29,79.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.23,NA,NA,NA,NA,NA,-0.37,NA,NA,NA,NA,0.09,NA,NA,NA,0.09,0.66,0.47,0.52,NA,NA
"101",-71.6989282617376,-115.86804199671,-35.9732144911621,21.9,23.7,23.5,32.7,33,33.6,32.6,38.8,32.5,28,27.36,28.29,27.04,29.88,28.11,75.26,83.25,59.52,63.67,0.565,0.59,0.532,2.161,1.724,1.833,2.258,2.433,2.806,2.667,9,6,15,11,8,9,9,-0.24,-0.65,0.29,-0.01,0.77,0.6,0.47,-71.6989282617376,-115.86804199671,-35.9732144911621,23.2,23.5,23.7,37,38.8,33.6,32.5,34,28,27.04,30.43,29.88,28.58,27.42,28.11,75.26,83.25,82.29,63.67,0.289,0.59,2.161,1.724,2.433,2.806,2.742,2.667,7,9,8,10,-0.24,-0.23,-0.35,-0.53,-0.74,-0.71,-0.65,0.04,-0.07,-0.12,0.09,0.29,0.31,0.16,0.2,-0.01,0.77,0.6,0.47,0.39,0.23,-71.6989282617376,-115.86804199671,-35.9732144911621,23.2,23.5,NA,33,33.6,NA,NA,NA,32.5,NA,NA,27.36,28.29,27.04,30.43,29.88,NA,NA,NA,75.26,83.25,82.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.24,NA,NA,NA,NA,NA,-0.65,NA,NA,NA,NA,0.29,NA,NA,NA,-0.01,0.77,0.6,0.47,NA,NA
"102",-21.0795610887332,-78.8192621949956,-115.86804199671,21.5,23.6,21.5,33,32.7,33,33.6,37,33.6,27.41,28,27.36,28.29,30.43,27.42,73.03,76.13,62.8,59.52,0.56,0.59,0.526,2.067,2.161,1.724,2.516,2.258,3.567,2.742,7,9,6,15,10,10,9,-0.03,-0.41,0.33,0.2,0.78,0.66,0.6,-21.0795610887332,-78.8192621949956,-115.86804199671,23.7,21.5,22.3,33.8,37,34.5,33.6,32.3,27.41,28.29,27.55,30.43,29.88,27.93,27.42,73.03,76.13,83.25,59.52,0.43,0.533,2.067,2.161,2.258,3.567,2.806,2.742,6,7,10,8,-0.03,-0.24,-0.4,-0.35,-0.53,-0.74,-0.41,-0.11,0.04,-0.17,-0.12,0.33,0.41,0.16,0.16,0.2,0.78,0.66,0.6,0.52,0.39,-21.0795610887332,-78.8192621949956,-115.86804199671,23.7,21.5,NA,32.7,33,NA,NA,NA,33.6,NA,NA,28,27.36,28.29,27.55,30.43,NA,NA,NA,73.03,76.13,83.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,NA,NA,NA,NA,NA,-0.41,NA,NA,NA,NA,0.33,NA,NA,NA,0.2,0.78,0.66,0.6,NA,NA
"103",27.5261533026398,-34.3733035321678,-78.8192621949956,20.7,21.9,23,33.8,33,32.7,33,37,34.5,27.06,27.41,28,27.36,27.55,27.93,69.16,84.13,79.48,62.8,0.587,0.533,0.59,2.419,2.067,2.161,3.179,2.516,3.452,2.806,6,7,9,15,11,8,10,0.46,-0.71,0.54,0.16,0.83,0.77,0.66,27.5261533026398,-34.3733035321678,-78.8192621949956,23.6,23,21,32.6,37,38.8,34.5,32.5,27.06,27.36,27.45,27.55,30.43,28.58,27.93,69.16,84.13,76.13,62.8,0.381,0.271,2.419,2.067,2.516,3.452,3.567,2.806,8,6,11,10,0.46,-0.03,-0.21,-0.4,-0.35,-0.53,-0.71,-0.18,-0.11,-0.07,-0.17,0.54,0.3,0.25,0.16,0.16,0.83,0.77,0.66,0.47,0.52,27.5261533026398,-34.3733035321678,-78.8192621949956,23.6,23,NA,33,32.7,NA,NA,NA,34.5,NA,NA,27.41,28,27.36,27.45,27.55,NA,NA,NA,69.16,84.13,76.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,NA,-0.71,NA,NA,NA,NA,0.54,NA,NA,NA,0.16,0.83,0.77,0.66,NA,NA
"104",-8.03609911051213,11.6328279048163,-34.3733035321678,20.7,21.5,23.2,32.6,33.8,33,32.7,33.8,38.8,26.84,27.06,27.41,28,27.45,28.58,65.84,75.26,82.29,79.48,0.597,0.271,0.59,2.323,2.419,2.067,1.833,3.179,2.433,3.567,8,6,7,15,15,10,8,0.34,-0.74,0.78,0.16,0.66,0.78,0.77,-8.03609911051213,11.6328279048163,-34.3733035321678,21.9,23.2,22,33.6,33.8,37,38.8,33.6,26.84,28,27.04,27.45,27.55,29.88,28.58,65.84,75.26,84.13,79.48,0.565,0.39,2.323,2.419,3.179,2.433,3.452,3.567,8,8,15,11,0.34,0.46,-0.13,-0.21,-0.4,-0.35,-0.74,0.04,-0.18,0.04,-0.07,0.78,0.09,0.11,0.25,0.16,0.66,0.78,0.77,0.6,0.47,-8.03609911051213,11.6328279048163,-34.3733035321678,21.9,23.2,NA,33.8,33,NA,NA,NA,38.8,NA,NA,27.06,27.41,28,27.04,27.45,NA,NA,NA,65.84,75.26,84.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,NA,NA,NA,NA,NA,-0.74,NA,NA,NA,NA,0.78,NA,NA,NA,0.16,0.66,0.78,0.77,NA,NA
"105",-27.2285863238467,9.89161824894258,11.6328279048163,20.6,20.7,23.7,34.4,32.6,33.8,33,32.6,37,28.08,26.84,27.06,27.41,27.04,29.88,62.1,73.03,83.25,82.29,0.587,0.39,0.533,2.3,2.323,2.419,1.724,1.833,2.258,3.452,8,8,6,6,15,11,10,0.49,-0.53,0.76,0.25,0.64,0.83,0.78,-27.2285863238467,9.89161824894258,11.6328279048163,21.5,23.7,23.2,33,32.6,37,37,34.5,28.08,27.41,28.29,27.04,27.45,30.43,29.88,62.1,73.03,75.26,82.29,0.56,0.289,2.3,2.323,1.833,2.258,2.433,3.452,8,8,15,15,0.49,0.34,-0.23,-0.13,-0.21,-0.4,-0.53,0.28,0.04,-0.11,0.04,0.76,0.29,0.31,0.11,0.25,0.64,0.83,0.78,0.66,0.6,-27.2285863238467,9.89161824894258,11.6328279048163,21.5,23.7,NA,32.6,33.8,NA,NA,NA,37,NA,NA,26.84,27.06,27.41,28.29,27.04,NA,NA,NA,62.1,73.03,75.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,NA,-0.53,NA,NA,NA,NA,0.76,NA,NA,NA,0.25,0.64,0.83,0.78,NA,NA
"106",-41.0237295347279,-97.7004284015772,9.89161824894258,20.2,20.7,23.6,35.6,34.4,32.6,33.8,33.6,37,29.25,28.08,26.84,27.06,28.29,30.43,59.29,69.16,76.13,83.25,0.59,0.289,0.271,2.258,2.3,2.323,2.161,1.724,2.516,2.433,8,8,8,9,15,15,11,0.55,-0.35,0.48,0.11,0.69,0.66,0.83,-41.0237295347279,-97.7004284015772,9.89161824894258,20.7,23.6,23.6,32.7,33.6,33.8,37,38.8,29.25,27.06,27.36,28.29,27.04,27.55,30.43,59.29,69.16,73.03,83.25,0.587,0.43,2.258,2.3,1.724,2.516,2.258,2.433,10,8,15,15,0.55,0.49,-0.24,-0.23,-0.13,-0.21,-0.35,0.65,0.28,-0.18,-0.11,0.48,0.33,0.41,0.31,0.11,0.69,0.66,0.83,0.77,0.66,-41.0237295347279,-97.7004284015772,9.89161824894258,20.7,23.6,NA,34.4,32.6,NA,NA,NA,37,NA,NA,28.08,26.84,27.06,27.36,28.29,NA,NA,NA,59.29,69.16,73.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,-0.35,NA,NA,NA,NA,0.48,NA,NA,NA,0.11,0.69,0.66,0.83,NA,NA
"107",-29.0040112152931,226.261059306369,-97.7004284015772,23.4,20.6,21.9,35.8,35.6,34.4,32.6,33,33.8,28.95,29.25,28.08,26.84,27.36,27.55,69.47,65.84,84.13,76.13,0.417,0.43,0.39,2,2.258,2.3,2.067,2.161,3.179,2.258,10,8,8,7,6,15,15,0.56,-0.4,0.88,0.31,0.6,0.64,0.66,-29.0040112152931,226.261059306369,-97.7004284015772,20.7,21.9,23.5,33,33,32.6,33.8,37,28.95,26.84,28,27.36,28.29,27.45,27.55,69.47,65.84,69.16,76.13,0.597,0.381,2,2.258,2.161,3.179,2.516,2.258,8,10,6,15,0.56,0.55,-0.03,-0.24,-0.23,-0.13,-0.4,0.85,0.65,0.04,-0.18,0.88,0.54,0.3,0.41,0.31,0.6,0.64,0.66,0.78,0.77,-29.0040112152931,226.261059306369,-97.7004284015772,20.7,21.9,NA,35.6,34.4,NA,NA,NA,33.8,NA,NA,29.25,28.08,26.84,28,27.36,NA,NA,NA,69.47,65.84,69.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,NA,-0.4,NA,NA,NA,NA,0.88,NA,NA,NA,0.31,0.6,0.64,0.66,NA,NA
"108",-23.7081840873292,269.007716368524,226.261059306369,23.4,20.2,21.5,33.4,35.8,35.6,34.4,32.7,32.6,27.92,28.95,29.25,28.08,28,27.45,79.13,62.1,75.26,84.13,0.29,0.381,0.289,1.613,2,2.258,2.419,2.067,1.833,2.516,8,10,8,6,9,15,15,0.63,-0.21,1.2,0.41,0.68,0.69,0.64,-23.7081840873292,269.007716368524,226.261059306369,20.6,21.5,21.5,33.8,32.7,33.6,32.6,37,27.92,28.08,27.41,28,27.36,27.04,27.45,79.13,62.1,65.84,84.13,0.587,0.565,1.613,2,2.067,1.833,3.179,2.516,8,8,9,6,0.63,0.56,0.46,-0.03,-0.24,-0.23,-0.21,0.59,0.85,0.28,0.04,1.2,0.78,0.09,0.3,0.41,0.68,0.69,0.64,0.83,0.78,-23.7081840873292,269.007716368524,226.261059306369,20.6,21.5,NA,35.8,35.6,NA,NA,NA,32.6,NA,NA,28.95,29.25,28.08,27.41,28,NA,NA,NA,79.13,62.1,65.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63,NA,NA,NA,NA,NA,-0.21,NA,NA,NA,NA,1.2,NA,NA,NA,0.41,0.68,0.69,0.64,NA,NA
"109",281.921798382561,83.2482372658388,269.007716368524,22.4,23.4,20.7,32.9,33.4,35.8,35.6,33,33.6,27.69,27.92,28.95,29.25,27.41,27.04,82.29,59.29,73.03,75.26,0.442,0.565,0.43,2.161,1.613,2,2.323,2.419,1.724,3.179,8,8,10,8,7,6,15,0.43,-0.13,1.57,0.3,0.72,0.6,0.69,281.921798382561,83.2482372658388,269.007716368524,20.2,20.7,23,32.6,33,33,33.6,33.8,27.69,29.25,27.06,27.41,28,28.29,27.04,82.29,59.29,62.1,75.26,0.59,0.56,2.161,1.613,2.419,1.724,1.833,3.179,10,8,7,9,0.43,0.63,0.34,0.46,-0.03,-0.24,-0.13,0.29,0.59,0.65,0.28,1.57,0.76,0.29,0.09,0.3,0.72,0.6,0.69,0.66,0.83,281.921798382561,83.2482372658388,269.007716368524,20.2,20.7,NA,33.4,35.8,NA,NA,NA,33.6,NA,NA,27.92,28.95,29.25,27.06,27.41,NA,NA,NA,82.29,59.29,62.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,NA,NA,NA,-0.13,NA,NA,NA,NA,1.57,NA,NA,NA,0.3,0.72,0.6,0.69,NA,NA
"110",-177.832943431917,-196.296951538466,83.2482372658388,21.6,23.4,20.7,34,32.9,33.4,35.8,33.8,33,27.66,27.69,27.92,28.95,27.06,28.29,81.64,69.47,69.16,73.03,0.332,0.56,0.381,2.5,2.161,1.613,2.3,2.323,2.161,1.833,10,8,8,8,6,9,6,0.68,-0.23,1.7,0.09,0.66,0.68,0.6,-177.832943431917,-196.296951538466,83.2482372658388,23.4,20.7,23.2,34.4,33.8,32.7,33,32.6,27.66,28.95,26.84,27.06,27.41,27.36,28.29,81.64,69.47,59.29,73.03,0.417,0.587,2.5,2.161,2.323,2.161,1.724,1.833,8,10,6,7,0.68,0.43,0.49,0.34,0.46,-0.03,-0.23,0.57,0.29,0.85,0.65,1.7,0.48,0.33,0.29,0.09,0.66,0.68,0.6,0.64,0.66,-177.832943431917,-196.296951538466,83.2482372658388,23.4,20.7,NA,32.9,33.4,NA,NA,NA,33,NA,NA,27.69,27.92,28.95,26.84,27.06,NA,NA,NA,81.64,69.47,59.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,NA,NA,NA,NA,-0.23,NA,NA,NA,NA,1.7,NA,NA,NA,0.09,0.66,0.68,0.6,NA,NA
"111",214.828240016491,164.887018171575,-196.296951538466,22.9,22.4,20.6,33.2,34,32.9,33.4,32.6,32.7,27.7,27.66,27.69,27.92,26.84,27.36,83.06,79.13,65.84,69.16,0.381,0.587,0.565,2.032,2.5,2.161,2.258,2.3,2.067,1.724,8,10,8,8,8,7,9,1.04,-0.24,1.64,0.29,1.09,0.72,0.68,214.828240016491,164.887018171575,-196.296951538466,23.4,20.6,23.7,35.6,32.6,33,32.7,33.6,27.7,27.92,28.08,26.84,27.06,28,27.36,83.06,79.13,69.47,69.16,0.29,0.597,2.032,2.5,2.3,2.067,2.161,1.724,8,8,8,6,1.04,0.68,0.55,0.49,0.34,0.46,-0.24,0.89,0.57,0.59,0.85,1.64,0.88,0.54,0.33,0.29,1.09,0.72,0.68,0.69,0.64,214.828240016491,164.887018171575,-196.296951538466,23.4,20.6,NA,34,32.9,NA,NA,NA,32.7,NA,NA,27.66,27.69,27.92,28.08,26.84,NA,NA,NA,83.06,79.13,69.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,NA,NA,-0.24,NA,NA,NA,NA,1.64,NA,NA,NA,0.29,1.09,0.72,0.68,NA,NA
"112",87.7035538148211,-71.6989282617376,164.887018171575,24,21.6,20.2,33.3,33.2,34,32.9,34.4,33,27.99,27.7,27.66,27.69,28.08,28,82.1,82.29,62.1,65.84,0.357,0.597,0.56,2.167,2.032,2.5,2,2.258,2.419,2.161,8,8,10,10,8,6,7,1.7,-0.03,1.29,0.33,1.13,0.66,0.72,87.7035538148211,-71.6989282617376,164.887018171575,22.4,20.2,23.6,35.8,34.4,33.8,33,33,27.99,27.69,29.25,28.08,26.84,27.41,28,82.1,82.29,79.13,65.84,0.442,0.587,2.167,2.032,2.258,2.419,2.067,2.161,8,8,8,8,1.7,1.04,0.56,0.55,0.49,0.34,-0.03,1.1,0.89,0.29,0.59,1.29,1.2,0.78,0.54,0.33,1.13,0.66,0.72,0.6,0.69,87.7035538148211,-71.6989282617376,164.887018171575,22.4,20.2,NA,33.2,34,NA,NA,NA,33,NA,NA,27.7,27.66,27.69,29.25,28.08,NA,NA,NA,82.1,82.29,79.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,-0.03,NA,NA,NA,NA,1.29,NA,NA,NA,0.33,1.13,0.66,0.72,NA,NA
"113",41.2374121363057,-21.0795610887332,-71.6989282617376,23,22.9,23.4,33.2,33.3,33.2,34,35.6,33.8,28.49,27.99,27.7,27.66,29.25,27.41,78,81.64,59.29,62.1,0.497,0.587,0.587,2.097,2.167,2.032,1.613,2,2.323,2.067,8,8,8,8,8,8,6,1.85,0.46,1.19,0.54,1.11,1.09,0.66,41.2374121363057,-21.0795610887332,-71.6989282617376,21.6,23.4,21.9,33.4,35.6,32.6,33.8,32.7,28.49,27.66,28.95,29.25,28.08,27.06,27.41,78,81.64,82.29,62.1,0.332,0.59,2.097,2.167,2,2.323,2.419,2.067,10,8,8,8,1.85,1.7,0.63,0.56,0.55,0.49,0.46,1.18,1.1,0.57,0.29,1.19,1.57,0.76,0.78,0.54,1.11,1.09,0.66,0.68,0.6,41.2374121363057,-21.0795610887332,-71.6989282617376,21.6,23.4,NA,33.3,33.2,NA,NA,NA,33.8,NA,NA,27.99,27.7,27.66,28.95,29.25,NA,NA,NA,78,81.64,82.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.85,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,1.19,NA,NA,NA,0.54,1.11,1.09,0.66,NA,NA
"114",9.83721634775407,27.5261533026398,-21.0795610887332,21.6,24,23.4,32.6,33.2,33.3,33.2,35.8,32.6,27.96,28.49,27.99,27.7,28.95,27.06,75.53,83.06,69.47,59.29,0.543,0.59,0.597,2.4,2.097,2.167,2.161,1.613,2.3,2.419,10,8,8,8,10,8,8,0.89,0.34,1.04,0.78,0.92,1.13,1.09,9.83721634775407,27.5261533026398,-21.0795610887332,22.9,23.4,21.5,32.9,35.8,34.4,32.6,33,27.96,27.7,27.92,28.95,29.25,26.84,27.06,75.53,83.06,81.64,59.29,0.381,0.417,2.4,2.097,1.613,2.3,2.323,2.419,6,10,10,8,0.89,1.85,0.43,0.63,0.56,0.55,0.34,1.03,1.18,0.89,0.57,1.04,1.7,0.48,0.76,0.78,0.92,1.13,1.09,0.72,0.68,9.83721634775407,27.5261533026398,-21.0795610887332,22.9,23.4,NA,33.2,33.3,NA,NA,NA,32.6,NA,NA,28.49,27.99,27.7,27.92,28.95,NA,NA,NA,75.53,83.06,81.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,NA,NA,NA,NA,NA,0.34,NA,NA,NA,NA,1.04,NA,NA,NA,0.78,0.92,1.13,1.09,NA,NA
"115",-10.5903292282076,-8.03609911051213,27.5261533026398,21.7,23,22.4,32.4,32.6,33.2,33.3,33.4,34.4,27.46,27.96,28.49,27.99,27.92,26.84,72.32,82.1,79.13,69.47,0.581,0.417,0.587,3.032,2.4,2.097,2.5,2.161,2.258,2.323,6,10,8,10,8,8,8,0.13,0.49,0.78,0.76,1.14,1.11,1.13,-10.5903292282076,-8.03609911051213,27.5261533026398,24,22.4,20.7,34,33.4,35.6,34.4,33.8,27.46,27.99,27.69,27.92,28.95,28.08,26.84,72.32,82.1,83.06,69.47,0.357,0.29,3.032,2.4,2.161,2.258,2.3,2.323,8,6,8,10,0.13,0.89,0.68,0.43,0.63,0.56,0.49,0.88,1.03,1.1,0.89,0.78,1.64,0.88,0.48,0.76,1.14,1.11,1.13,0.66,0.72,-10.5903292282076,-8.03609911051213,27.5261533026398,24,22.4,NA,32.6,33.2,NA,NA,NA,34.4,NA,NA,27.96,28.49,27.99,27.69,27.92,NA,NA,NA,72.32,82.1,83.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,NA,NA,NA,NA,NA,0.49,NA,NA,NA,NA,0.78,NA,NA,NA,0.76,1.14,1.11,1.13,NA,NA
"116",-41.371669960451,-27.2285863238467,-8.03609911051213,21.4,21.6,21.6,33.2,32.4,32.6,33.2,32.9,35.6,27.7,27.46,27.96,28.49,27.69,28.08,69.65,78,82.29,79.13,0.552,0.29,0.59,2.677,3.032,2.4,2.032,2.5,2,2.3,8,6,10,8,8,10,8,-0.03,0.55,0.45,0.48,0.95,0.92,1.11,-41.371669960451,-27.2285863238467,-8.03609911051213,23,21.6,20.7,33.2,32.9,35.8,35.6,32.6,27.7,28.49,27.66,27.69,27.92,29.25,28.08,69.65,78,82.1,79.13,0.497,0.442,2.677,3.032,2.5,2,2.258,2.3,10,8,8,8,-0.03,0.13,1.04,0.68,0.43,0.63,0.55,1.05,0.88,1.18,1.1,0.45,1.29,1.2,0.88,0.48,0.95,0.92,1.11,1.09,0.66,-41.371669960451,-27.2285863238467,-8.03609911051213,23,21.6,NA,32.4,32.6,NA,NA,NA,35.6,NA,NA,27.46,27.96,28.49,27.66,27.69,NA,NA,NA,69.65,78,82.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,0.45,NA,NA,NA,0.48,0.95,0.92,1.11,NA,NA
"117",20.6152052129934,-41.0237295347279,-27.2285863238467,23,21.7,22.9,35.7,33.2,32.4,32.6,34,35.8,28.71,27.7,27.46,27.96,27.66,29.25,67.97,75.53,81.64,82.29,0.56,0.442,0.417,2.733,2.677,3.032,2.167,2.032,1.613,2.258,10,8,6,8,10,8,10,0.19,0.56,0.14,0.88,0.76,1.14,0.92,20.6152052129934,-41.0237295347279,-27.2285863238467,21.6,22.9,20.6,33.3,34,33.4,35.8,34.4,28.71,27.96,27.7,27.66,27.69,28.95,29.25,67.97,75.53,78,82.29,0.543,0.332,2.733,2.677,2.032,1.613,2,2.258,8,10,10,8,0.19,-0.03,1.7,1.04,0.68,0.43,0.56,1.1,1.05,1.03,1.18,0.14,1.19,1.57,1.2,0.88,0.76,1.14,0.92,1.13,1.09,20.6152052129934,-41.0237295347279,-27.2285863238467,21.6,22.9,NA,33.2,32.4,NA,NA,NA,35.8,NA,NA,27.7,27.46,27.96,27.7,27.66,NA,NA,NA,67.97,75.53,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,NA,NA,NA,0.56,NA,NA,NA,NA,0.14,NA,NA,NA,0.88,0.76,1.14,0.92,NA,NA
"118",-20.161405433182,-29.0040112152931,-41.0237295347279,23.5,21.4,24,35.2,35.7,33.2,32.4,33.2,33.4,29.25,28.71,27.7,27.46,27.7,28.95,68.77,72.32,83.06,81.64,0.513,0.332,0.29,2.323,2.733,2.677,2.097,2.167,2.161,2,8,10,8,8,8,8,8,0.1,0.63,-0.01,1.2,0.54,0.95,1.14,-20.161405433182,-29.0040112152931,-41.0237295347279,21.7,24,20.2,33.2,33.2,32.9,33.4,35.6,29.25,27.46,27.99,27.7,27.66,27.92,28.95,68.77,72.32,75.53,81.64,0.581,0.381,2.323,2.733,2.167,2.161,1.613,2,10,8,8,10,0.1,0.19,1.85,1.7,1.04,0.68,0.63,0.66,1.1,0.88,1.03,-0.01,1.04,1.7,1.57,1.2,0.54,0.95,1.14,1.11,1.13,-20.161405433182,-29.0040112152931,-41.0237295347279,21.7,24,NA,35.7,33.2,NA,NA,NA,33.4,NA,NA,28.71,27.7,27.46,27.99,27.7,NA,NA,NA,68.77,72.32,75.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,0.63,NA,NA,NA,NA,-0.01,NA,NA,NA,1.2,0.54,0.95,1.14,NA,NA
